layer,probe,mean_r2,std_r2,best_lr,best_wd
0,speed,0.06957989931106567,0.04809725075284879,0.0003,0.8
1,speed,0.9362379675731063,0.021431253619416377,0.001,0.4
2,speed,0.904757309705019,0.034219088997396487,0.005,0.01
3,speed,0.9215853996574879,0.015514276057885638,0.003,0.1
4,speed,0.9415983110666275,0.012062163333113884,0.005,0.1
5,speed,0.9468323197215796,0.011858003193015281,0.003,0.1
6,speed,0.9714411767199636,0.0067150307658203285,0.005,0.1
7,speed,0.9704498997889459,0.008438232653248428,0.005,0.1
8,speed,0.9765709787607193,0.008111922609749083,0.005,0.4
9,speed,0.9825612581335008,0.004337100479531326,0.005,0.8
10,speed,0.9774826825596392,0.006533457353976503,0.005,0.8
11,speed,0.9806859374511987,0.009187844080891582,0.005,0.8
12,speed,0.9862169777043164,0.0052206666097248215,0.005,0.1
13,speed,0.9847297151573002,0.0054099309737460554,0.005,0.1
14,speed,0.9848654102534056,0.003935089708985805,0.005,0.4
15,speed,0.9749074182473123,0.018576982472971616,0.005,0.4
16,speed,0.9793513703625649,0.012194354489138394,0.001,0.4
17,speed,0.9843478833790869,0.006874951337398969,0.005,0.01
18,speed,0.9833803493529558,0.006534524084093504,0.005,0.4
19,speed,0.987912768847309,0.00474322856611641,0.003,0.1
20,speed,0.9862333794590086,0.00652030945406411,0.005,0.8
21,speed,0.9854810370597988,0.005803601651329403,0.005,0.1
22,speed,0.977048103697598,0.011785971690542782,0.005,0.4
23,speed,0.9767634856980294,0.014126843446740506,0.003,0.4
0,direction,-0.22020980715751648,0.1834270371851216,0.0001,0.8
1,direction,0.49437206983566284,0.043044741759541254,0.005,0.01
2,direction,0.7570677474141121,0.01276545341893237,0.003,0.01
3,direction,0.8479509986937046,0.03123604901701933,0.001,0.01
4,direction,0.8721616193652153,0.0346957276939014,0.003,0.01
5,direction,0.9106403104960918,0.019217378394007303,0.003,0.1
6,direction,0.9559021815657616,0.008148318623131048,0.003,0.1
7,direction,0.9566221404820681,0.007943130362283815,0.003,0.1
8,direction,0.97364396834746,0.006486974478725812,0.003,0.1
9,direction,0.9842796309385449,0.004824915729771617,0.005,0.8
10,direction,0.9828274031169713,0.005808034348056352,0.003,0.1
11,direction,0.9863554497715086,0.004167582881827813,0.005,0.8
12,direction,0.9792435874696821,0.00640852770561531,0.005,0.8
13,direction,0.9723929560277611,0.01627000372963554,0.005,0.8
14,direction,0.9758203879464418,0.01620629542083316,0.005,0.8
15,direction,0.9849345001857728,0.005995091230731078,0.005,0.4
16,direction,0.9830104232532904,0.011313363413577238,0.005,0.1
17,direction,0.9795270063914359,0.010996146917114478,0.005,0.4
18,direction,0.9861251881811768,0.004058887814421042,0.005,0.1
19,direction,0.9789998368360102,0.005708069192834756,0.005,0.1
20,direction,0.966501900460571,0.015208024881403177,0.005,0.1
21,direction,0.9550784835591912,0.026017203611270277,0.005,0.1
22,direction,0.9797902794089168,0.0064967871544890175,0.005,0.1
23,direction,0.968652366194874,0.01826238767825086,0.005,0.1
0,acceleration,-0.10063125193119049,0.09982197757710685,0.0001,0.8
1,acceleration,0.9296489218249917,0.021935863017233825,0.001,0.01
2,acceleration,0.8831894034519792,0.052219050065273845,0.005,0.01
3,acceleration,0.9170625181868672,0.022167730278719548,0.005,0.4
4,acceleration,0.8891280256211758,0.022175511620088954,0.005,0.1
5,acceleration,0.919764207676053,0.0162457203349303,0.003,0.1
6,acceleration,0.9401318058371544,0.00960545188790872,0.005,0.4
7,acceleration,0.9511014800518751,0.006794290010811375,0.005,0.8
8,acceleration,0.9641281287185848,0.008700211227336737,0.005,0.4
9,acceleration,0.9721217048354447,0.006829198045789411,0.005,0.4
10,acceleration,0.9800135162658989,0.0033639217685735266,0.005,0.4
11,acceleration,0.9699662479106337,0.009639125250017259,0.005,0.1
12,acceleration,0.9738034587353468,0.01497497153625443,0.005,0.4
13,acceleration,0.9694908049423248,0.017301765161982147,0.005,0.1
14,acceleration,0.968445765087381,0.026427297624393945,0.005,0.4
15,acceleration,0.9853546652011573,0.0026219549250796324,0.003,0.4
16,acceleration,0.9838422033935785,0.002811693391056362,0.005,0.8
17,acceleration,0.9777388889342546,0.010440017572869657,0.005,0.8
18,acceleration,0.9739213422872126,0.0112903992645735,0.005,0.4
19,acceleration,0.9777087983675301,0.003867156931603399,0.005,0.4
20,acceleration,0.9797499645501375,0.00504496897454758,0.005,0.1
21,acceleration,0.977100140415132,0.007830990254292229,0.005,0.1
22,acceleration,0.9651464908383787,0.019309322801540317,0.005,0.1
23,acceleration,0.9683808032423258,0.015668772065639148,0.005,0.1
