run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,solver,feature_root
step6_spatial_sector_angle_ridge,direction,3,0.13043478260869565,0.7095642888340739,0.016082071596703572,0.0,0.1,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,4,0.17391304347826086,0.7117557358821841,0.02655935945821448,0.0,0.1,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,5,0.21739130434782608,0.7057347842866581,0.042581707738648805,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,6,0.2608695652173913,0.7635414537123197,0.049717362835480984,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,7,0.30434782608695654,0.7689697532425563,0.045621282096954215,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,8,0.34782608695652173,0.812148930769035,0.026448125861322495,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,9,0.391304347826087,0.9429151373553065,0.009607892560798656,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,10,0.43478260869565216,0.9370521705569086,0.011073916779833467,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,11,0.4782608695652174,0.9351933235618581,0.018432364435117213,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,12,0.5217391304347826,0.9674495774864823,0.0061598537051767805,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,13,0.5652173913043478,0.9658220731398635,0.007599554064038663,0.0,0.4,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,14,0.6086956521739131,0.9701119095747334,0.007909062895223222,0.0,0.4,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,15,0.6521739130434783,0.9686436448368545,0.007420873613441017,0.0,0.1,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,16,0.6956521739130435,0.9614730171804077,0.00932041401900675,0.0,0.1,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,17,0.7391304347826086,0.962271112383501,0.008949882714211288,0.0,0.1,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,18,0.782608695652174,0.9578367646401768,0.004150728160463367,0.0,0.1,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,19,0.8260869565217391,0.961788690269754,0.010407994761574505,0.0,0.1,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,20,0.8695652173913043,0.9584783301411985,0.007654915067521362,0.0,0.4,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,21,0.9130434782608695,0.9485231211160705,0.00977375316007329,0.0,0.4,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,22,0.9565217391304348,0.9656274604030394,0.004573208200048963,0.0,0.4,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,direction,23,1.0,0.9562452701955845,0.012360894954998302,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,0,0.0,-0.02876632747832204,0.02533501012020557,0.0,0.4,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,1,0.043478260869565216,0.9322752766737764,0.017106091802599196,0.0,0.01,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,2,0.08695652173913043,0.9103357934156385,0.02140764112662224,0.0,0.01,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,3,0.13043478260869565,0.9241868552879616,0.017788666740646927,0.0,0.01,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,4,0.17391304347826086,0.8879168946877358,0.03842856127152899,0.0,0.4,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,5,0.21739130434782608,0.9202781137703425,0.01764942661115537,0.0,0.4,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
step6_spatial_sector_angle_ridge,acceleration,6,0.2608695652173913,0.9525827752966467,0.010365044991819004,0.0,0.8,spatial_sector,angle,resid_pre,resize,ridge,/home/solee/pez/artifacts/features/resid_pre_resize
