run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,solver,probe_set,norm_mode,feature_root
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,0,0.0,0.5051731374569799,0.07926126432786229,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,1,0.043478260869565216,0.5980819816450518,0.07757496904690069,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,2,0.08695652173913043,0.6639971341842538,0.038872164240456586,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,3,0.13043478260869565,0.6629838563092642,0.055583278340698525,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,4,0.17391304347826086,0.7157477411928863,0.05791689705792086,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,5,0.21739130434782608,0.7677554683430021,0.05382871977726201,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,6,0.2608695652173913,0.8287081206556388,0.04858233152999082,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,7,0.30434782608695654,0.8591537108738757,0.055460329927472976,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,8,0.34782608695652173,0.9417142110112318,0.017269943400998012,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,9,0.391304347826087,0.9577804444021838,0.014880604336822397,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,10,0.43478260869565216,0.9590606410445318,0.015505289956357606,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,11,0.4782608695652174,0.955897384548393,0.014455593461528995,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,12,0.5217391304347826,0.9610853956745922,0.012810857760331943,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,13,0.5652173913043478,0.9636131490157996,0.012936978818394916,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,14,0.6086956521739131,0.9634612119590606,0.011974524333807173,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,15,0.6521739130434783,0.9638532557522554,0.013478221473185021,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,16,0.6956521739130435,0.967188118360532,0.011094325320955835,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,17,0.7391304347826086,0.9609267862165305,0.012077380224999408,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,18,0.782608695652174,0.9605985110837626,0.011928542818252098,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,19,0.8260869565217391,0.9670253342281899,0.010542526593071195,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,20,0.8695652173913043,0.9672069668815103,0.009836018267342872,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,21,0.9130434782608695,0.974526143134683,0.007757968593488419,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,22,0.9565217391304348,0.9772276968456299,0.005911751700969826,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_velocity_residpost_tlast_magsector_center,velocity_xy,23,1.0,0.9757296168684787,0.004953280880728725,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
