run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,feature_root
ablate_residual_capture_post_gpu,direction,3,0.13043478260869565,0.9330753376046547,0.00713815201835622,0.003,0.01,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,4,0.17391304347826086,0.9578765925355359,0.004624612147546453,0.003,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,5,0.21739130434782608,0.9696477366109114,0.0024391694219817552,0.003,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,6,0.2608695652173913,0.9724140619416886,0.004300956388244754,0.003,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,7,0.30434782608695654,0.9828283911395463,0.003496086023916437,0.003,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,8,0.34782608695652173,0.9925253336968286,0.0008830258923869553,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,9,0.391304347826087,0.9931425563052079,0.0007253786058908945,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,10,0.43478260869565216,0.9943005228540642,0.00032894608720939925,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,11,0.4782608695652174,0.9934728462767188,0.0010224116055528195,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,12,0.5217391304347826,0.9938206645359815,0.0005555124008264663,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,13,0.5652173913043478,0.994192541668132,0.0004553704670537465,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,14,0.6086956521739131,0.9944149507140867,0.0008728374919058614,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,15,0.6521739130434783,0.9947514420823349,0.0006607428414803063,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,16,0.6956521739130435,0.9945601125644663,0.0006501071451941247,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,17,0.7391304347826086,0.9951685320460569,0.0006364456462839827,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,18,0.782608695652174,0.9952972249195644,0.0005144376291102887,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,19,0.8260869565217391,0.994574695277274,0.000799370458670657,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,20,0.8695652173913043,0.9946449785089895,0.0008979965609350502,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,21,0.9130434782608695,0.9958323074650494,0.0006200084980189441,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,22,0.9565217391304348,0.995413798084229,0.0007350470512802222,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,direction,23,1.0,0.9953652274164322,0.0007169062442847149,0.005,0.01,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,0,0.0,0.9447033831445093,0.014263327509252025,0.003,0.01,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,1,0.043478260869565216,0.924178923395911,0.014079251329043866,0.005,0.01,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,2,0.08695652173913043,0.9396216544758946,0.012041823589196284,0.005,0.01,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,3,0.13043478260869565,0.9126931370501282,0.009287516732804703,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,4,0.17391304347826086,0.936459955307533,0.005302318321120054,0.003,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,5,0.21739130434782608,0.9690796583859834,0.0061796602238663855,0.003,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,6,0.2608695652173913,0.9718488029032744,0.005843067354507643,0.005,0.4,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,7,0.30434782608695654,0.9766870807298804,0.006438618563907988,0.005,0.4,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,8,0.34782608695652173,0.9837234402876771,0.0029906171626106226,0.001,0.4,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,9,0.391304347826087,0.9844916549504074,0.002941494312085846,0.005,0.8,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,10,0.43478260869565216,0.9840037969608405,0.004032757106596335,0.005,0.8,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,11,0.4782608695652174,0.9865116654372679,0.0018298981979076082,0.005,0.4,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,12,0.5217391304347826,0.9871597962851565,0.0033551091710746755,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,13,0.5652173913043478,0.9873928246571803,0.004531849087577757,0.005,0.4,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,14,0.6086956521739131,0.9884206901081397,0.0026133143919005526,0.005,0.4,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,15,0.6521739130434783,0.9886656606654641,0.002311745852108954,0.005,0.4,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,16,0.6956521739130435,0.9898343750578921,0.0017839846535969226,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,17,0.7391304347826086,0.9879826937573792,0.0008371917393132316,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,18,0.782608695652174,0.9898087874222522,0.0023353553990088658,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,19,0.8260869565217391,0.9899845184550248,0.002433396126754132,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,20,0.8695652173913043,0.9890112916445348,0.003036470010522483,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,21,0.9130434782608695,0.9870737142917816,0.0023598710475872613,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,22,0.9565217391304348,0.9864071841725822,0.0019014122454231628,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
ablate_residual_capture_post_gpu,acceleration,23,1.0,0.9855630696150083,0.0029921786962514548,0.005,0.1,position,sincos,resid_post,resize,/home/solee/pez/archive_pre_rewrite_260417/artifacts/features
