run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,solver,probe_set,norm_mode,feature_root
fig2b_iter19_accel_residpost_tlast_magsector_center,acceleration_xy,0,0.0,0.554638215708004,0.029471030107336933,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_accel_residpost_tlast_magsector_center,acceleration_xy,1,0.043478260869565216,0.7006655462587956,0.04809509614568527,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_accel_residpost_tlast_magsector_center,acceleration_xy,2,0.08695652173913043,0.7376767251840344,0.02203896315452653,0.003,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_accel_residpost_tlast_magsector_center,acceleration_xy,3,0.13043478260869565,0.7361069670848288,0.030491108737795113,0.003,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_accel_residpost_tlast_magsector_center,acceleration_xy,4,0.17391304347826086,0.7546659852629944,0.044755650266268404,0.003,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_accel_residpost_tlast_magsector_center,acceleration_xy,5,0.21739130434782608,0.8774007602752963,0.015228496429830516,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_accel_residpost_tlast_magsector_center,acceleration_xy,6,0.2608695652173913,0.886117449348321,0.01616216605602773,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_accel_residpost_tlast_magsector_center,acceleration_xy,7,0.30434782608695654,0.9106498042152097,0.014302126423132316,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_accel_residpost_tlast_magsector_center,acceleration_xy,8,0.34782608695652173,0.9697227770761911,0.0052052502094806505,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter19_accel_residpost_tlast_magsector_center,acceleration_xy,9,0.391304347826087,0.9733134062984407,0.0055011890010942446,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
