run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,solver,probe_set,norm_mode,feature_root
fig2b_iter23_accel_residpost_tlastpatch_magnitude_center,acceleration_xy,0,0.0,0.4938056273091929,0.227972401479894,0.003,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last_patch
fig2b_iter23_accel_residpost_tlastpatch_magnitude_center,acceleration_xy,1,0.043478260869565216,0.257712696549366,0.8184124791730977,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last_patch
fig2b_iter23_accel_residpost_tlastpatch_magnitude_center,acceleration_xy,2,0.08695652173913043,0.2661149096143567,0.8282762492351261,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last_patch
fig2b_iter23_accel_residpost_tlastpatch_magnitude_center,acceleration_xy,3,0.13043478260869565,0.0569557892829458,1.227817656662574,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last_patch
fig2b_iter23_accel_residpost_tlastpatch_magnitude_center,acceleration_xy,4,0.17391304347826086,0.11650421575998822,1.2048340830382585,0.003,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last_patch
fig2b_iter23_accel_residpost_tlastpatch_magnitude_center,acceleration_xy,5,0.21739130434782608,0.5653354095556925,0.5515771990666924,0.003,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last_patch
fig2b_iter23_accel_residpost_tlastpatch_magnitude_center,acceleration_xy,6,0.2608695652173913,0.6013787998089931,0.4786985938033908,0.003,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last_patch
fig2b_iter23_accel_residpost_tlastpatch_magnitude_center,acceleration_xy,7,0.30434782608695654,0.6766285940745792,0.3683909456132079,0.003,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last_patch
fig2b_iter23_accel_residpost_tlastpatch_magnitude_center,acceleration_xy,8,0.34782608695652173,0.7762437286122247,0.30954663558966194,0.001,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last_patch
fig2b_iter23_accel_residpost_tlastpatch_magnitude_center,acceleration_xy,9,0.391304347826087,0.7806824222916855,0.30538202495487704,0.003,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last_patch
