run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,feature_root
ablate_group_direction_gpu,speed,0,0.0,0.2068624490239049,0.0932380723383237,0.005,0.8,direction,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
ablate_group_direction_gpu,speed,1,0.043478260869565216,0.935287995156384,0.0180625653124843,0.003,0.01,direction,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
ablate_group_direction_gpu,speed,2,0.08695652173913043,0.9362286371101891,0.01586007340822509,0.005,0.01,direction,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
ablate_group_direction_gpu,speed,3,0.13043478260869565,0.9218284357136826,0.021854986899568087,0.005,0.1,direction,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
ablate_group_direction_gpu,speed,4,0.17391304347826086,0.9277813100625772,0.012203365168807297,0.005,0.01,direction,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
ablate_group_direction_gpu,speed,5,0.21739130434782608,0.9463245773519621,0.01333703125191391,0.003,0.1,direction,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
ablate_group_direction_gpu,speed,6,0.2608695652173913,0.9748061841084947,0.005381384367642631,0.005,0.1,direction,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
ablate_group_direction_gpu,speed,7,0.30434782608695654,0.9800719378188697,0.004664859579899961,0.005,0.4,direction,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
ablate_group_direction_gpu,speed,8,0.34782608695652173,0.9835288210460901,0.005346543040989979,0.005,0.4,direction,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
ablate_group_direction_gpu,speed,9,0.391304347826087,0.9875551370973661,0.00452077854331951,0.005,0.1,direction,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
ablate_group_direction_gpu,speed,10,0.43478260869565216,0.9878567108323446,0.0036222982259810905,0.005,0.1,direction,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
ablate_group_direction_gpu,speed,11,0.4782608695652174,0.9886567826516461,0.004019965715942651,0.005,0.1,direction,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
