run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,feature_root
step3_spatial_cluster_sincos,direction,3,0.13043478260869565,0.8898628236573911,0.012550127976151466,0.003,0.01,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,4,0.17391304347826086,0.9050263878945524,0.01679254818005641,0.003,0.01,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,5,0.21739130434782608,0.9511681848616623,0.010316383353721667,0.003,0.01,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,6,0.2608695652173913,0.9594480560041825,0.007339313299797808,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,7,0.30434782608695654,0.9606267812489424,0.004976475115146767,0.003,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,8,0.34782608695652173,0.9752433150134572,0.005162939754059869,0.003,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,9,0.391304347826087,0.9878541502239522,0.0023500844535881455,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,10,0.43478260869565216,0.9898295870233816,0.0013245892235015278,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,11,0.4782608695652174,0.9913143454638071,0.0011834921671704717,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,12,0.5217391304347826,0.9917715993808616,0.0017948091989328345,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,13,0.5652173913043478,0.9917572778981392,0.00240300720290548,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,14,0.6086956521739131,0.9918644744280677,0.0021178881353892836,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,15,0.6521739130434783,0.9930628392328856,0.0017794530457478574,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,16,0.6956521739130435,0.9925330148309535,0.0018013094924747804,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,17,0.7391304347826086,0.9914997247295098,0.0020485037748940982,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,18,0.782608695652174,0.9927488050335853,0.001988581197897609,0.003,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,19,0.8260869565217391,0.9912121349068919,0.002499726391915999,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,20,0.8695652173913043,0.9905306381106204,0.002825325011856552,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,21,0.9130434782608695,0.98925104285,0.0039233955649189385,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,22,0.9565217391304348,0.9916053253235784,0.0024757042807188154,0.005,0.01,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,direction,23,1.0,0.9915265858871362,0.0026995652495363327,0.005,0.01,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,0,0.0,-0.12563267776370926,0.07670585583542394,0.001,0.8,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,1,0.043478260869565216,0.9154661514675094,0.02117522368099408,0.001,0.01,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,2,0.08695652173913043,0.8641400438545013,0.027086835372318707,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,3,0.13043478260869565,0.8932938212001185,0.02877920063552425,0.005,0.4,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,4,0.17391304347826086,0.8835718295010906,0.03731055955953181,0.005,0.4,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,5,0.21739130434782608,0.9171814396317611,0.013536287767572479,0.003,0.4,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,6,0.2608695652173913,0.9544495889994368,0.006451522215078819,0.005,0.4,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,7,0.30434782608695654,0.9623795281723673,0.004750655194130849,0.005,0.4,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,8,0.34782608695652173,0.9682347754617362,0.004839174640128162,0.005,0.4,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,9,0.391304347826087,0.9801631474898558,0.003274479150197969,0.005,0.4,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,10,0.43478260869565216,0.981213545324392,0.003533342553306151,0.005,0.4,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,11,0.4782608695652174,0.9853352637837706,0.0026964835455848745,0.005,0.4,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,12,0.5217391304347826,0.983288368062691,0.0030226650401616994,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,13,0.5652173913043478,0.983914364009773,0.00122782524572317,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,14,0.6086956521739131,0.9826794148318256,0.003339384099114809,0.005,0.8,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,15,0.6521739130434783,0.9828042959249723,0.004344316436389624,0.005,0.8,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,16,0.6956521739130435,0.9820855812022067,0.004106994082611512,0.005,0.8,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,17,0.7391304347826086,0.983439234231996,0.0025664213358913284,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,18,0.782608695652174,0.9826301855046464,0.0022847784797162263,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,19,0.8260869565217391,0.9840236982933529,0.0020923232773609403,0.005,0.4,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,20,0.8695652173913043,0.9829358049077175,0.004997420945457619,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,21,0.9130434782608695,0.9832561347019905,0.0035686129014136127,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,22,0.9565217391304348,0.9815711378787582,0.003961237290875779,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
step3_spatial_cluster_sincos,acceleration,23,1.0,0.9815196454625085,0.0037596028553824813,0.005,0.1,spatial_cluster,sincos,resid_pre,resize,/home/solee/pez/artifacts/features/resid_pre_resize
