run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,solver,probe_set,norm_mode,feature_root
fig2b_iter21_accel_residpost_tdiff_magnitude_center,acceleration_xy,0,0.0,0.011302906627204923,0.00971469859616863,0.005,0.8,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_accel_residpost_tdiff_magnitude_center,acceleration_xy,1,0.043478260869565216,0.1350748303585081,0.06293411792862635,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_accel_residpost_tdiff_magnitude_center,acceleration_xy,2,0.08695652173913043,0.38647474620653954,0.2037449097085866,0.001,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_accel_residpost_tdiff_magnitude_center,acceleration_xy,3,0.13043478260869565,0.47183053459082736,0.3274935383175811,0.001,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_accel_residpost_tdiff_magnitude_center,acceleration_xy,4,0.17391304347826086,0.6238334997004552,0.34105466340744345,0.003,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_accel_residpost_tdiff_magnitude_center,acceleration_xy,5,0.21739130434782608,0.8283470719441718,0.16742428539222237,0.003,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_accel_residpost_tdiff_magnitude_center,acceleration_xy,6,0.2608695652173913,0.825839575541082,0.16973187700162978,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_accel_residpost_tdiff_magnitude_center,acceleration_xy,7,0.30434782608695654,0.8287959392573641,0.20322811496571788,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_accel_residpost_tdiff_magnitude_center,acceleration_xy,8,0.34782608695652173,0.9038876173665542,0.13252528947646292,0.005,0.1,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_accel_residpost_tdiff_magnitude_center,acceleration_xy,9,0.391304347826087,0.9161340145621107,0.10685359430989318,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_accel_residpost_tdiff_magnitude_center,acceleration_xy,10,0.43478260869565216,0.9297564436230253,0.08499093733927829,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
