run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,solver,probe_set,feature_root
fig2b_iter9_accel_residpost_tlast_magnitude,acceleration_xy,0,0.0,0.4143904476742276,0.28683156595953896,0.001,0.8,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter9_accel_residpost_tlast_magnitude,acceleration_xy,1,0.043478260869565216,0.3555882768405369,0.6349951538958372,0.003,0.8,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter9_accel_residpost_tlast_magnitude,acceleration_xy,2,0.08695652173913043,0.48130920935105603,0.4355838324538947,0.003,0.8,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter9_accel_residpost_tlast_magnitude,acceleration_xy,3,0.13043478260869565,0.31357852466697544,0.8731330107968481,0.003,0.8,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter9_accel_residpost_tlast_magnitude,acceleration_xy,4,0.17391304347826086,0.24596982338008289,1.0452851073179172,0.003,0.1,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter9_accel_residpost_tlast_magnitude,acceleration_xy,5,0.21739130434782608,0.6439716418924747,0.4645645435256427,0.005,0.8,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter9_accel_residpost_tlast_magnitude,acceleration_xy,6,0.2608695652173913,0.7285272635037565,0.298127742421144,0.003,0.8,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter9_accel_residpost_tlast_magnitude,acceleration_xy,7,0.30434782608695654,0.7066276302775422,0.39782564808510595,0.005,0.8,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter9_accel_residpost_tlast_magnitude,acceleration_xy,8,0.34782608695652173,0.8900296840692954,0.14530191517586072,0.005,0.8,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter9_accel_residpost_tlast_magnitude,acceleration_xy,9,0.391304347826087,0.9114646476321193,0.11441087579093298,0.005,0.1,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter9_accel_residpost_tlast_magnitude,acceleration_xy,10,0.43478260869565216,0.9322123176590911,0.0877405854300727,0.005,0.1,magnitude,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
