run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,solver,probe_set,norm_mode,feature_root
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,0,0.0,0.8203370432342432,0.0409099970876049,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,1,0.043478260869565216,0.8881082956293032,0.02141893271208799,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,2,0.08695652173913043,0.9029071040048411,0.014707469239989121,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,3,0.13043478260869565,0.9020895077914555,0.015137075371715792,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,4,0.17391304347826086,0.9164164587754989,0.016245656690705306,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,5,0.21739130434782608,0.9682813975238933,0.0025353607376892083,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,6,0.2608695652173913,0.9704838254071678,0.006815430666699128,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,7,0.30434782608695654,0.9778334836673928,0.0017884120725594663,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,8,0.34782608695652173,0.9830942664388214,0.002271106910576856,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,9,0.391304347826087,0.9848720529833251,0.0024387603923015978,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,10,0.43478260869565216,0.9865564771214567,0.0021414932399605384,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,11,0.4782608695652174,0.9858860042280811,0.0015172988753586782,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,12,0.5217391304347826,0.9869453513806643,0.0020780141650849782,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,13,0.5652173913043478,0.9866944849047444,0.0030402396063100652,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,14,0.6086956521739131,0.9870322157184253,0.0019491959291913475,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,15,0.6521739130434783,0.9872664899414849,0.0029205138156972133,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,16,0.6956521739130435,0.9872686301892921,0.0027097912071467273,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,17,0.7391304347826086,0.9857140106753267,0.0026003715866673195,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,18,0.782608695652174,0.9864864956384158,0.002829069651129587,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,19,0.8260869565217391,0.9869543073798088,0.002364544898789636,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,20,0.8695652173913043,0.9854527411144547,0.0029167253118866352,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,21,0.9130434782608695,0.9857202826174902,0.0018308761202730853,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,22,0.9565217391304348,0.984227297813117,0.0029984875485591757,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,speed,23,1.0,0.9852237395977935,0.003034453778226125,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,0,0.0,0.293852487918101,0.2975900692131689,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,1,0.043478260869565216,0.422486419366878,0.3198652284848493,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,2,0.08695652173913043,0.42068322548334225,0.33990354239784865,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,3,0.13043478260869565,0.42319087950339307,0.3173737985240587,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,4,0.17391304347826086,0.48046840712910044,0.265575452479966,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,5,0.21739130434782608,0.5240638177356675,0.21350465047875816,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,6,0.2608695652173913,0.49195336173474863,0.22715796915762268,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,7,0.30434782608695654,0.5582871216001205,0.16113786763550866,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,8,0.34782608695652173,0.800335679877267,0.13311767462904803,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,9,0.391304347826087,0.7728287039151833,0.1396571155411046,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,10,0.43478260869565216,0.7574077430086804,0.14531813073932023,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,11,0.4782608695652174,0.8194716166900061,0.13355890149374677,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,12,0.5217391304347826,0.8626042649166397,0.07689403137575515,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,13,0.5652173913043478,0.8536537155217092,0.09200967080622935,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,14,0.6086956521739131,0.8445882382934329,0.10388034585810202,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,15,0.6521739130434783,0.8608013674143604,0.0714410524805771,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,16,0.6956521739130435,0.7886598015588733,0.14751731309579208,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,17,0.7391304347826086,0.7854229419431672,0.14366744808073365,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,18,0.782608695652174,0.7809653477148218,0.15926738708901467,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,19,0.8260869565217391,0.8361221344825756,0.13624982856984744,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,20,0.8695652173913043,0.7822455366690287,0.14197943681256447,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,21,0.9130434782608695,0.8717957997921397,0.06210962202418099,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,22,0.9565217391304348,0.8162610498637115,0.152801287905549,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,direction,23,1.0,0.8293403780713969,0.10230227837387613,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,acceleration,0,0.0,0.8141588447145335,0.033251626129489495,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,acceleration,1,0.043478260869565216,0.8477044255014594,0.025007303350890728,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,acceleration,2,0.08695652173913043,0.8675746985931072,0.018200480492971845,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,acceleration,3,0.13043478260869565,0.8717937113338425,0.020708660042681497,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,acceleration,4,0.17391304347826086,0.8964972299896896,0.017096180266326647,0.003,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,acceleration,5,0.21739130434782608,0.9488867747801224,0.00940623483631651,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,acceleration,6,0.2608695652173913,0.9547025975908611,0.013399705519507903,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,acceleration,7,0.30434782608695654,0.9660569845266421,0.008042381869158944,0.005,0.01,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,acceleration,8,0.34782608695652173,0.9741916501644328,0.005842012799632947,0.003,0.1,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2c_iter14_residpost_tlast_dirsector_angle_center,acceleration,9,0.391304347826087,0.9787709701536164,0.0037508223356591862,0.005,0.1,direction_spatial_sector,angle,resid_post,resize,trainable,fig2c,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
