run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,solver,probe_set,norm_mode,feature_root
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,0,0.0,0.027099364288350313,0.04046341658348984,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,1,0.043478260869565216,0.256138295734414,0.05500455349674723,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,2,0.08695652173913043,0.4707520063689584,0.03642727929341633,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,3,0.13043478260869565,0.5337125616318392,0.04023392802898466,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,4,0.17391304347826086,0.6858966997643441,0.043068353065756015,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,5,0.21739130434782608,0.8421624858346674,0.043502774489810256,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,6,0.2608695652173913,0.8453619382635246,0.04110320450923333,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,7,0.30434782608695654,0.8663359287988396,0.04605106634746686,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,8,0.34782608695652173,0.9578363015360474,0.01266095493597129,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,9,0.391304347826087,0.9669216826912658,0.010207637928029416,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,10,0.43478260869565216,0.9714518625056922,0.008527303510107106,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,11,0.4782608695652174,0.9751766810013869,0.007573991809643904,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,12,0.5217391304347826,0.9815298838305251,0.007161163826675931,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,13,0.5652173913043478,0.987046373292755,0.0038507455260450188,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,14,0.6086956521739131,0.9860031987151349,0.0030586311631865576,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,15,0.6521739130434783,0.9847372788925437,0.00496000060367419,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,16,0.6956521739130435,0.9858874805563891,0.006287034315125412,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,17,0.7391304347826086,0.9855053684068293,0.005937534383118421,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,18,0.782608695652174,0.9856056509998821,0.0053616515796125605,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,19,0.8260869565217391,0.9859440360067178,0.0050646828904289155,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,20,0.8695652173913043,0.9850788757115228,0.005656108695786297,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,21,0.9130434782608695,0.984559980576404,0.006299195195498811,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,22,0.9565217391304348,0.984057625442067,0.005273468766629251,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
fig2b_iter21_velocity_residpost_tdiff_magsector_center,velocity_xy,23,1.0,0.98622818875339,0.004080050182794855,0.005,0.01,magnitude_spatial_sector,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_diff
