run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,solver,probe_set,feature_root
fig2b_iter1_velocity_residpost_direction,velocity_xy,0,0.0,-0.33618198376747704,0.9494911660053295,0.005,0.01,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,1,0.043478260869565216,-0.14638435845171008,1.0146595745117104,0.003,0.01,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,2,0.08695652173913043,0.11810400695518805,0.7685125293125123,0.001,0.01,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,3,0.13043478260869565,0.29282106630587984,0.5438453973969923,0.003,0.01,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,4,0.17391304347826086,0.49777428569578286,0.415675505644625,0.003,0.01,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,5,0.21739130434782608,0.7046303669320035,0.22952731843275279,0.003,0.1,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,6,0.2608695652173913,0.7441091196403183,0.21982305317635636,0.003,0.1,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,7,0.30434782608695654,0.7956298612643463,0.19382004545807238,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,8,0.34782608695652173,0.8810168492775962,0.132703043760259,0.005,0.4,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,9,0.391304347826087,0.9051946293077389,0.08109540524310706,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,10,0.43478260869565216,0.9117396672245999,0.08287411741887526,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,11,0.4782608695652174,0.8925562283340694,0.07832939287124387,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,12,0.5217391304347826,0.8367752580322634,0.12260745360666625,0.005,0.01,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,13,0.5652173913043478,0.7482854475741101,0.19578236816106973,0.005,0.8,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,14,0.6086956521739131,0.7185596355538342,0.2330437835631378,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,15,0.6521739130434783,0.7335106438529462,0.1878133274062674,0.001,0.01,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,16,0.6956521739130435,0.7440807886409615,0.28827256480576097,0.005,0.01,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,17,0.7391304347826086,0.7172714703358498,0.2566271340254905,0.005,0.01,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,18,0.782608695652174,0.7625816814186094,0.20129384180191331,0.005,0.01,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,19,0.8260869565217391,0.7347444199147555,0.19391524941746463,0.003,0.1,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,20,0.8695652173913043,0.7331956276703394,0.253063291497961,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,21,0.9130434782608695,0.7570334989721224,0.1612259622528554,0.005,0.8,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,22,0.9565217391304348,0.7181202195404747,0.25202917799353813,0.005,0.01,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_velocity_residpost_direction,velocity_xy,23,1.0,0.746757376468612,0.20161581162028577,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_velocity_xy,/home/solee/pez/artifacts/features/resid_post_resize
