run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,solver,probe_set,norm_mode,feature_root
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,0,0.0,0.5530778739342056,0.10774387018466872,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,1,0.043478260869565216,0.6528753393054256,0.13952032961267913,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,2,0.08695652173913043,0.677114177145929,0.15120737179673738,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,3,0.13043478260869565,0.662096056071426,0.19477031113649987,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,4,0.17391304347826086,0.6986956392432291,0.18639038450720113,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,5,0.21739130434782608,0.7784358435804506,0.13962270654622652,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,6,0.2608695652173913,0.8350363249575677,0.10152321124184115,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,7,0.30434782608695654,0.8844374600383752,0.05183943067296976,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,8,0.34782608695652173,0.9617006645600833,0.02317963998679822,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,9,0.391304347826087,0.9643477018516908,0.016101288926418895,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,10,0.43478260869565216,0.9646533391610337,0.0157967643878182,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,11,0.4782608695652174,0.9627084342408596,0.018126674803497698,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,12,0.5217391304347826,0.9658354257526216,0.01706152564641837,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,13,0.5652173913043478,0.968303732483243,0.016888152053367696,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,14,0.6086956521739131,0.9682516939583696,0.017009854678866537,0.003,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,15,0.6521739130434783,0.963981010982194,0.01902545599685411,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,16,0.6956521739130435,0.9680550389344054,0.015665136680241148,0.003,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,17,0.7391304347826086,0.9602931713035842,0.01926799339028221,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,18,0.782608695652174,0.9604016685767597,0.01840300774978549,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,19,0.8260869565217391,0.9612096211653098,0.019639288471005052,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,20,0.8695652173913043,0.9648323987396733,0.01257332879268733,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,21,0.9130434782608695,0.9728329815212646,0.009120697138308721,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,22,0.9565217391304348,0.976991706156813,0.010222577541950597,0.005,0.01,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
fig2b_iter16_velocity_residpost_tlast_magnitude_center,velocity_xy,23,1.0,0.9775363143455724,0.009904013220632423,0.005,0.1,magnitude,vxy,resid_post,resize,trainable,fig2b_velocity_xy,center,/home/solee/pez/artifacts/features/resid_post_resize_temporal_last
