run_name,variable,layer,layer_fraction,r2_mean,r2_std,best_lr_mode,best_wd_mode,grouping,direction_target,residual_capture,preprocessing,solver,probe_set,feature_root
fig2b_iter1_accel_residpost_direction,acceleration_xy,0,0.0,-0.3739457232723737,0.9456535774819923,0.001,0.01,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,1,0.043478260869565216,0.028792085068257346,0.7752032698035092,0.003,0.01,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,2,0.08695652173913043,0.021489936809058596,0.7487503178036193,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,3,0.13043478260869565,-0.02951019903245382,0.844275567530701,0.005,0.01,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,4,0.17391304347826086,0.2667453215304766,0.5394754112917532,0.003,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,5,0.21739130434782608,0.801079634191475,0.1336384031991461,0.003,0.4,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,6,0.2608695652173913,0.7741456843534222,0.15441013635513784,0.003,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,7,0.30434782608695654,0.7883767010115699,0.15105082596456315,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,8,0.34782608695652173,0.9080708977239145,0.07919118753391517,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,9,0.391304347826087,0.9138584287286575,0.07052859645656605,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,10,0.43478260869565216,0.8888586179886495,0.08443969965264578,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,11,0.4782608695652174,0.8881837582722552,0.08173883047059005,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,12,0.5217391304347826,0.8796220367071994,0.07042940552699807,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,13,0.5652173913043478,0.8475863755340557,0.0934609685761594,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,14,0.6086956521739131,0.8663570336576418,0.08430935321261106,0.005,0.01,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,15,0.6521739130434783,0.8770710924278532,0.06433374271520868,0.003,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,16,0.6956521739130435,0.8462598418582397,0.13832917199983988,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,17,0.7391304347826086,0.8505637599063418,0.11386355081143167,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,18,0.782608695652174,0.832455755828931,0.0895809982501067,0.005,0.01,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,19,0.8260869565217391,0.8256095132728237,0.1165208865183124,0.003,0.01,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,20,0.8695652173913043,0.8597056653035748,0.12015042105057501,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,21,0.9130434782608695,0.8644990636186008,0.12572587765295046,0.005,0.1,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,22,0.9565217391304348,0.852900878004478,0.10817560749001412,0.003,0.01,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
fig2b_iter1_accel_residpost_direction,acceleration_xy,23,1.0,0.8410494778352422,0.09090827272222837,0.003,0.01,direction,vxy,resid_post,resize,trainable,fig2b_acceleration_xy,/home/solee/pez/artifacts/features/resid_post_resize
